locale_id,locale_name,locale_type,locale_is_country,locale_is_subdivision,locale_is_city,wv_article_id,locale_wv_is_part_of,locale_id_is_part_of_id,locale_geo_lat,locale_geo_long
23aa1e0afb759884,usa (oita),city,false,false,true,168580,oita (prefecture),25731,33.45,131.34
b875958e9febde8e,birobidzhan,city,false,false,true,3883,jewish autonomous oblast,16303,48.8000,132.9167
fb263005614a720b,kythnos,"","","","",180107,cyclades,8804,37.3950,24.4247
81316d16314182ff,broken bow (oklahoma),city,false,false,true,4797,choctaw country,17493,34.02917,-94.73917
7fc8103044584a2f,brandberg,city,false,false,true,170261,erongo,11079,-21.22,14.87
c1cca98bbf76be16,kericho,city,false,false,true,128846,western kenya,38947,-0.367,35.3
e77e78f5d4f431c1,borehamwood,city,false,false,true,161724,hertfordshire,14550,51.658,-0.273
ac0d835e998b36f0,pontrhydfendigaid,city,false,false,true,28060,ceredigion,6626,52.2823,-3.8628
42b7d941da96ff7c,clevedon,city,false,false,true,137627,somerset (england),33249,51.438,-2.854
bd0703dc5ef9802e,morocco,country,true,false,false,23033,north africa,24815,32,-6
2ac64dc6c6544ab4,reinhardswald,park,false,false,false,148482,north hesse,25142,51.504,9.521
4c82e19a1be2cfb0,kūaotunu,city,false,false,true,18368,coromandel peninsula,8286,-36.7235,175.7242
d68bbc2e26666e7d,sunnyvale,city,false,false,true,34632,south bay,33378,37.369,-122.036
43e80851519000f3,murten,city,false,false,true,151364,western switzerland,150003,46.928,7.116
6bd26e4edc15f87d,caledon (western cape),city,false,false,true,168479,overberg,26311,-34.1348,19.2542
9257a44f6855cca1,kankakee river state park,park,false,false,false,166071,kankakee area,16855,41.2,-88
95befd6dbe2f7811,adler,city,false,false,true,129664,krasnodar krai,18259,43.43547,39.92226
1159318b914edb3d,central west (rio grande do sul),region,false,true,false,122452,rio grande do sul,29749,-29.6839,-53.8069
c0f202e8986b9d74,chicago/southwest side,district,false,false,false,7224,chicago,7106,41.793,-87.727
b7bc5076d61d9ad3,santa rosa (argentina),city,false,false,true,186173,la pampa,19093,-36.620278,-64.290556
5b521d5af5af592f,chicago/far northwest side,district,false,false,false,7141,chicago,7106,41.97200,-87.78746
90e616fcc9107093,abidjan,city,false,false,true,102,lagunes,18763,5.3167,-4.0333
0cac82dbc5768802,isla del tigre,city,false,false,true,151129,pacific honduras,26421,13.272,-87.641
73e9c80743868d85,karippur,city,false,false,true,142735,malappuram district,143108,11.13333,75.95000
2376d3d91cc9b2f5,pargas,city,false,false,true,133418,archipelago sea,124963,60.3,22.3
6a3446a90e0b8ade,dewey beach,city,false,false,true,9440,delaware,9237,38.696111,-75.076389
90160bf0962545b7,daniel boone country,region,false,true,false,8976,kentucky,17301,37.34,-83.68
98e7a5edf4f71a90,tianjin,city,false,false,true,35963,north china,24891,39.133,117.183
c3b10a2adc28e2a1,kiritimati,city,false,false,true,17690,line islands (kiribati),19767,1.8667,-157.4000
26b501134af3ecb6,balmaha,city,false,false,true,138209,stirlingshire and clackmannanshire,34199,56.084,-4.540
04395dba97ef30ee,craco,city,false,false,true,136207,basilicata,2893,40.378,16.440
e3462747b6fbb3fb,pee dee country,region,false,true,false,27119,south carolina,33392,34.2058,-79.5392
86b148b72fb8b8d0,mokala national park,park,false,false,false,196823,northern cape,25016,"",""
cd1f49027eba7183,timișoara,city,false,false,true,36045,banat,2547,45.7597,21.23
93ee9b7e2637eeaf,southeastern idaho,region,false,true,false,33465,idaho,15381,42.76,-112.18
ef694b9aea95623d,izunokuni,city,false,false,true,16004,izu peninsula,16007,35.0333,138.9333
fc2f8816812f3270,chrisi akti panagias,city,false,false,true,172420,magnesia,20810,39.2943,22.8797
77e4676497a3116e,cradle mountain lake st clair national park,park,false,false,false,8471,western tasmania,190532,-41.83,145.92
b2d72a70880d5976,grand coulee,city,false,false,true,13170,columbia river plateau,8012,47.9397,-119.0017
810a7b971ad3c96a,pembwe and the southeast,region,false,true,false,27184,tanzania,35291,-7.6333,38.7667
39361068cd760866,pateros (washington),city,false,false,true,26990,north cascades,24868,48.053333,-119.902500
481984c5a701b574,on the trail of marco polo,"","","","",25984,"","","",""
f6fe58b74165bd34,oak trail,"","","","",181134,"","","",""
bb80feecf3ea9214,kicukiro,district,false,false,false,197074,"","","",""
23bf2ca9ffd4d44f,pacific crest trail,"","","","",26417,"","","",""
da3c9f27c8495bcb,parauapebas,city,false,false,true,26782,pará (brazil),26787,-6.0677777778,-49.901944444
1e243316acf0d7d7,castellfollit de la roca,city,false,false,true,6199,girona pyrenees,130609,42.221389,2.550833
91b18bc3aafda325,road 55 (norway),"","","","",33164,"","","",""
e689ac43b32a2834,marigha,city,false,false,true,21391,high atlas,14595,31.193,-8.052
bde3f5f68d45e41f,southern upland way,"","","","",33618,"","",55.397,-3.777
d34a2fa2a6751401,nsuatre,city,false,false,true,196499,"","","",""
9a086bca856fd792,fa'a'ā,city,false,false,true,169157,tahiti,35068,-17.55,-149.59
6c9b5e6dfd7e3328,rockville,city,false,false,true,29922,montgomery county (maryland),22844,39.083611,-77.148333
1847d529c24f212a,wuhan/east,district,false,false,false,177825,wuhan,39707,30.5583,114.4
c0009b0c45d44999,güzelyurt,city,false,false,true,12529,cappadocia,5935,38.277,34.372
7415850df37e0eed,guimarães,city,false,false,true,13635,minho,22449,41.445,-8.2908333333333
a3f6e20c06ecd0b9,salzgitter,city,false,false,true,30824,brunswick land,79881,52.1500,10.3333
6370f1dd1417dd21,saronic gulf islands,region,false,true,false,31637,greek islands,13355,37.8,23.5
b559da6eb6c54c98,eastern gulf coast,region,false,true,false,10373,eastern thailand,10427,12.58673,101.80206
b4d077a45eeb8cc1,milan,city,false,false,true,22343,grande milano,22347,45.464167,9.190278
0aba5131f94030c6,ya nui,city,false,false,true,39948,phuket,27543,7.7679,98.3063
6be37323b1ba1cc3,raniya,city,false,false,true,29212,sulemania governorate,179911,36.255,44.882
adfc9266a96f25b7,paderno dugnano,city,false,false,true,26458,grande milano,22347,45.5500,9.1667
e7b1f170e9395097,undara volcanic national park,park,false,false,false,37219,far north queensland,11444,-18.20,144.59
d71ee47c07a5a6dc,kirthar national park,park,false,false,false,131754,southern sindh,131478,25.592,67.563
f9a4a673f6cf1afa,dapchi,city,false,false,true,192682,yobe state,189687,12.5,11.5
5c7320ca2df52d9e,canberra,city,false,false,true,5775,australia,2001,-35.2827,149.1313
105ade8cfbb46967,izu peninsula,region,false,true,false,16007,shizuoka (prefecture),32605,34.9000,138.9500
b814b5ff17499518,arita,city,false,false,true,1553,saga (prefecture),30399,33.1833,129.8833
0d03df324cd1511d,mission (texas),city,false,false,true,22542,south texas plains,33729,26.211402,-98.321277
d5eb7b67d2351462,sing buri,city,false,false,true,32849,chao phraya basin,6820,14.891111,100.403056
cc2e73d1f1eb3e62,gyöngyös,"","","","",13771,heves county,160409,47.7833,19.9333
ffb1c1d978c19fee,southeast sulawesi,region,false,true,false,33499,sulawesi,34557,-3.95,122.5
99a38c7a17d08fa1,saga,city,false,false,true,30398,saga (prefecture),30399,33.2667,130.3000
b15d6eea88b2c633,hope (british columbia),city,false,false,true,14963,fraser valley,12020,49.385833,-121.441944
03667b887331bd96,kilcreggan,city,false,false,true,17544,argyll and bute,1534,55.98502,-4.82601
b792053b7c65e5fc,annapolis,city,false,false,true,1234,central maryland,6526,38.976700,-76.489934
4adffbdcf5d1685e,savage (maryland),city,false,false,true,31707,central maryland,6526,39.13778,-76.82389
e7c42ffa1ac2fba1,paterna,city,false,false,true,155574,valencia (province),37547,39.5038,-0.4440
a1919d4ed2c01dee,kinmen,city,false,false,true,17672,taiwan,35122,24.44,118.33
ccd0b6a2845048e6,ranakpur,city,false,false,true,29178,jodhpur division,16423,25.135,73.447
dcf9921b63b710c2,placerville,city,false,false,true,27785,el dorado county,10763,38.72972,-120.79861
1c3696daac747117,cullera,city,false,false,true,148594,valencia (province),37547,39.1695,-0.2436
8b7780df94c3977c,begues,city,false,false,true,3175,barcelona (province),2753,41.3333,1.9167
845b6a9786c4bfc8,bouzigues,city,false,false,true,158794,hérault,128329,43.446,3.660
a4b458e0f8f30eb9,miagao,city,false,false,true,170638,iloilo (province),15499,10.65,122.233333
061f5591cb3acab8,barcelona,city,false,false,true,2752,barcelona (province),2753,41.3879,2.1699
26d8607e93c890b9,port jervis,city,false,false,true,147822,orange county (new york),26039,41.376,-74.689
e3e8302887f89d9e,shahkooh,city,false,false,true,168511,caspian iran,6177,36.56,54.417222
2c37e706a0c293fc,northumberland shore,region,false,true,false,25257,nova scotia,25381,45.678,-62.729
779e10fa5cee8d8a,malgrat de mar,city,false,false,true,20995,barcelona (province),2753,41.6500,2.7333
b387f1846032b372,nong khiaw,city,false,false,true,24721,northern laos,25057,20.5713,102.6110
e9f520c927b98185,harbor springs,city,false,false,true,14083,mackinac area,20683,45.43167,-84.99194
b012396d6ee32470,abita springs,city,false,false,true,109,florida parishes,11752,30.4700,-90.0300
a8b4f02919e834e2,semmering,city,false,false,true,32131,lower austria,20381,47.63283,15.83018
55445a6484817673,aktau,city,false,false,true,469,caspian basin,6176,43.6500,51.1500
a5e68992dc2c626b,cúcuta,city,false,false,true,6344,eastern andino,167605,7.894167,-72.503889
5a47557195fd773b,northwest algeria,region,false,true,false,25273,algeria,649,35.40,0.74
a321d7f3728cd884,misau,city,false,false,true,189736,bauchi state,189737,11.313599,10.463126
112681611d103644,goranboy,city,false,false,true,13004,ganja region,12386,40.6103,46.7897
4660b38da1924c69,elkhart,city,false,false,true,10805,northern indiana,25047,41.683056,-85.968889
844b3a5e7b0de3be,karlskoga and degerfors,city,false,false,true,126710,värmland,37757,59.32934,14.51843
4525c2d2f106637a,ganjuwa,city,false,false,true,189777,bauchi state,189737,10.510,10.100
280e37a8b48ff906,narriearra caryapundy swamp national park,park,false,false,false,191841,far west (new south wales),187990,-29.215,142.53
8d92ea9543353bab,kushima,city,false,false,true,188074,miyazaki (prefecture),22596,31.4645,131.228389
4a90ed5d4daefcaf,elbasan,city,false,false,true,113207,southeastern albania,33460,41.1125,20.082222222222
77a232d7b12f15e4,arden hills,city,false,false,true,1506,twin cities,37015,45.053056,-93.166944
abe69d8256b03640,notre dame de montauban,"","","","",188340,mékinac,189196,46.8076,-72.4013
1ebb629778dc3201,tübingen,city,false,false,true,35476,swabian mountains,132475,48.5200,9.0555
5e2605062a4d0c4d,supraśl,city,false,false,true,34666,podlaskie,27916,53.2167,23.3333
6412ea7486c691c6,asuke,city,false,false,true,1789,aichi,368,35.133972,137.145417
412adef5d374afd9,chęciny,city,false,false,true,6945,świętokrzyskie,14858,50.802778,20.467222
df399e74e8779e1c,amityville,city,false,false,true,1008,suffolk county (new york),34528,40.671667,-73.415000
ce49e2524ec0f0cc,county dublin,region,false,true,false,8398,east coast and midlands,10338,53.440,-6.250
4d42b6a8dcd8b1b4,franz josef land,"","","","",144852,arkhangelsk oblast,1562,80.6,55
bc4f2f5eadbb2ded,rodriguez,city,false,false,true,22769,rizal,29837,40.8324,-0.7994
c5ff2c1f9850ebe6,samoeng,city,false,false,true,112312,chiang mai province,7082,18.848056,98.7325
e34cb59037e023f8,"saint helena, ascension and tristan da cunha",country,true,false,false,30542,islands of the atlantic ocean,15825,-15.9333,-5.7167
a4be8f168aa81e77,old forge,city,false,false,true,25836,adirondacks,238,43.71,-74.97
549df6475f68573d,niikappu,city,false,false,true,24599,central circuit,6451,42.3625,142.31861111111
23ffe38db09fdbfb,passau,city,false,false,true,26973,lower bavaria,20382,48.5667,13.4667
c6e9b0490f8d7ed8,kutchan,city,false,false,true,18535,central circuit,6451,42.9000,140.7667
bc249d0ff3bf54b4,philadelphia/south,district,false,false,false,27469,philadelphia,27450,39.9231,-75.1753
ece963e3456409ed,litang,city,false,false,true,19849,ganzi (prefecture),12396,29.9949,100.2739
932726c601584aec,surgut,city,false,false,true,34690,khantia-mansia,"",61.25,73.433333
f31a4ff6943afe7d,kilis,city,false,false,true,166532,southeastern anatolia,33462,36.716667,37.116667
d8afd5c58126a40a,muleshoe,city,false,false,true,190181,high plains,14615,34.229167,-102.728389
18716a9350487831,hyderabad/west,district,false,false,false,159845,hyderabad,15311,17.44155,78.38264
ce0767c3ae3894e5,saint cloud (minnesota),city,false,false,true,30487,northwestern minnesota,25288,45.56707,-94.18304
19fb9654bf477d42,serra negra,city,false,false,true,125682,campinas region,5727,-22.612,-46.701
a9c8d278b568539b,new city,city,false,false,true,24256,rockland county,29912,41.1456,-73.9950
a66b33b4adb953a6,caconde,city,false,false,true,5471,campinas region,5727,-21.528889,-46.643889
95fe96f5c512c50f,coronado,city,false,false,true,8290,south bay (san diego county),33381,32.688,-117.178
e5954e5ebba70c8d,david gareja monastery complex,city,false,false,true,131049,kakheti,16673,41.4473,45.3765
372f5a721006cb39,são gabriel da cachoeira,city,false,false,true,31532,amazonas (brazil),926,-0.1333,-67.0833
237836fc2db72ba9,verdon gorge,park,false,false,false,37861,alpes-de-haute-provence,"",43.737777777778,6.3638888888889
dace8e3c21301d9b,diving the cape peninsula and false bay/sentinel,"","","","",9770,diving the cape peninsula and false bay,9645,-34.059,18.347
91c954db70489a38,diving the cape peninsula and false bay/di's cracks,"","","","",9679,diving the cape peninsula and false bay,9645,-34.064583,18.306900
37dcfb89cd016dfb,batac,city,false,false,true,175028,ilocos norte,15494,18.0554,120.56489
7687afbb90db4520,domingos martins,city,false,false,true,9899,central (espírito santo),122883,-20.362778,-40.658889
996d9adccf882564,ushuaia,city,false,false,true,37405,tierra del fuego,35991,-54.8000,-68.3000
00099df04dc320b4,irbid,city,false,false,true,15720,northern jordan,25053,32.5500,35.8500
5dff41e30cd8f762,arezzo (province),region,false,true,false,1525,tuscany,36971,43.473,11.875
825f7d9f5ae4c2ec,korčula,city,false,false,true,18091,dubrovnik-neretva,"",42.9500,17.1167
1b09433f2ab281f7,northern interior (uruguay),region,false,true,false,25048,uruguay,37386,-31.83,-56.46
a68d4ecc66c3bfb1,kochi,city,false,false,true,17848,central kerala,6517,9.94501,76.25134
b0756682a363dbaf,corrientes,region,false,true,false,8300,mesopotamia (argentina),22079,-28.66,-57.63
0a065568297992b3,bodrum,city,false,false,true,4135,southern aegean,33511,37.0333,27.4333
0553a7100a4dfd94,são bernardo do campo,city,false,false,true,31745,grande são paulo,13176,-23.7000,-46.5500
c4e1e3442448b292,nærbø,city,false,false,true,24041,rogaland,29952,58.6667,5.6500
405687dad007e633,wood buffalo national park,park,false,false,false,39552,canada,5755,59.3833,-112.9830
7eecac3212241f12,guangxi,region,false,true,false,13556,south china,33454,23.6,108.3
6f87d2f74521edb7,chihuahua,city,false,false,true,7281,chihuahua (state),7283,28.63,-106.08
22d1b921834c3760,tokyo/chuo,district,false,false,false,36227,tokyo,36215,35.6781,139.7757
cfca779d5947a072,jervis bay,"","","","",16291,shoalhaven,32609,-35.054,150.734
6d9733c58f91952d,hyvinkää,city,false,false,true,15324,uusimaa,124059,60.6333,24.8500
4276003905f85a31,grafton (north dakota),city,false,false,true,13128,red river valley (north dakota),29413,48.41222,-97.41056
3dac8e04d95f9c8a,tokyo/ueno,district,false,false,false,36273,tokyo,36215,35.71546944,139.77401944
6e584bb225d45989,makhachkala,city,false,false,true,20927,dagestan,8858,42.9667,47.5000
f61dd169e257fe19,allahabad,city,false,false,true,698,awadh,2069,25.44405,81.84454
2a436d6ea3225426,victoria falls,city,false,false,true,37956,matabeleland,21618,-17.9333,25.8333
628d588cf4d6ad6d,mount aspiring national park,park,false,false,false,23145,west coast (new zealand),38882,-44.3833,168.7333
13ee5bb0c7127af4,nizhny novgorod oblast,region,false,true,false,24673,volga region,38173,56.478770,44.507413
3123f9a1dc0e8784,harstad,city,false,false,true,14154,troms,36750,68.800000,16.545833
b7131d5ace2f571e,geldrop,city,false,false,true,126943,north brabant,24850,51.422222,5.557778
427a3def4f27c4ab,lalibela,city,false,false,true,18942,northern ethiopia,170047,12.0333,39.0333
7bae303a6db85caa,old saybrook,city,false,false,true,25850,connecticut river valley,8108,41.293889,-72.3825
40315ded08643cff,dumai,city,false,false,true,10133,riau,29586,1.6833,101.4500
1b0c35f2d74d317d,eastport peninsula,region,false,true,false,10518,eastern newfoundland,10397,48.64,-53.82
3eae3340f37f7662,side,city,false,false,true,32685,pamphylia,26627,36.766667,31.388889
34300704f2462626,sultan bathery,city,false,false,true,34571,wayanad,38703,11.66561,76.26267
f2efc62da08b4202,bandon,city,false,false,true,2589,southern oregon coast,33587,43.118889,-124.411944
b9684a570b1ce6af,begur wildlife sanctuary,park,false,false,false,3177,wayanad,38703,11.84763,76.08530
cc9dbbcc971bc408,playa blanca,city,false,false,true,27820,lanzarote,19079,28.865,-13.830556
21660c0ad071b955,vilvoorde,city,false,false,true,38063,flemish brabant,11705,50.9167,4.4000
4959e3b2f2028a03,t. narsipur,city,false,false,true,151004,mysore (district),23630,12.21,76.906
94c9db8134c53e9d,quincy (florida),city,false,false,true,29000,middle florida,22247,30.585278,-84.584722
4285d3e8e4b06ab2,strasburg (pennsylvania),city,false,false,true,173585,lancaster county,19010,39.98,-76.18
11f210b7c3251c87,skopje/karpoš,district,false,false,false,172845,skopje,33014,41.993492,21.384104
3d9820cae5359d7c,north yorkshire,region,false,true,false,25327,yorkshire,40116,54.1667,-1.3333
361408cb6f3633e8,khust,city,false,false,true,17485,zakarpatska oblast,40244,48.181389,23.297778
e04996643e225724,lamphun,city,false,false,true,18986,northern river valleys,25094,18.586389,99.011944
7e50c76a7d3ed0fb,skopje/matka canyon,district,false,false,false,178111,skopje,33014,41.950289,21.299416
70824fc37b990e14,la bastide clairence,city,false,false,true,18640,pyrénées-atlantiques,"",43.428333,-1.255278
76900b1596b6246d,greenville (south carolina),city,false,false,true,13407,upcountry south carolina,37296,34.85250,-82.39389
e56287ac707387e9,east yorkshire,region,false,true,false,10546,yorkshire,40116,53.916666666667,-0.5
2ae6e56fbdd132a5,daisen (tottori),city,false,false,true,8872,tottori (prefecture),36465,35.5108,133.4961
843debfdaeee0ac0,zurich,city,false,false,true,40481,zurich (region),40483,47.36842,8.54045
df00b98fbe153c62,newark (california),city,false,false,true,24198,alameda county,498,37.5333,-122.0333
e95449932c8b7090,port orange,city,false,false,true,28222,volusia county,38188,29.118889,-81.002778
9483520793980c68,guernsey,region,false,true,false,13621,channel islands,6805,49.45,-2.55
5d1a433dd9cc8699,prato,city,false,false,true,28406,prato (province),28407,43.880000,11.098333
bb722850aff685d4,emeryville,city,false,false,true,10924,alameda county,498,37.838,-122.297
b7e57ec97b3c62e4,colonia tovar,city,false,false,true,18676,aragua,1433,10.4167,-67.2833
5f11252318c052d0,bohuslän,region,false,true,false,4162,götaland,126673,58.248,11.887
49212ab95c620762,nea kallikratia,city,false,false,true,24057,northern chalkidiki,137324,40.3167,23.0667
18c9b0ca4d4c47ed,high wycombe,city,false,false,true,14623,buckinghamshire,4949,51.628661,-0.748238
74cbd392bd463ad0,busan/west,district,false,false,false,129138,busan,5193,35.156173,128.972111
1aefa264c7486fdc,dorking,city,false,false,true,139323,surrey,34711,51.234,-0.3318
6a44b8737ffecc3f,rio de janeiro/centro,district,false,false,false,29734,rio de janeiro,29724,-22.92,-43.22
37c34685c767385c,oświęcim,city,false,false,true,25607,małopolskie,19516,50.05,19.23
10ffa24ba789008e,new york (state),region,false,true,false,24466,mid-atlantic,"",43,-75
1c8bcc0676c0079f,cashiers,city,false,false,true,6167,north carolina mountains,24867,35.106,-83.097
351c2ab7022eacc8,plentywood,city,false,false,true,27857,missouri river country,22555,48.776111,-104.558889
383eaa58110a3cdd,sorocabana,region,false,true,false,33316,são paulo (state),31766,-23.76,-48.50
430d88fa29e51042,plymouth (massachusetts),city,false,false,true,27882,south shore (massachusetts),33718,41.95833,-70.66778
ab55354217b34f3e,kanab,city,false,false,true,16805,canyon country,5844,37.035556,-112.531111
e52ad52d38fd23db,debenham,city,false,false,true,156694,suffolk,34523,52.224,1.18
1fef8de6bfd532cd,tiwanaku,park,false,false,false,36143,"la paz (department, bolivia)",19098,-16.554722222222,-68.673333333333
dbda01c23fb757f7,tissamaharama,city,false,false,true,36128,southern province (sri lanka),33593,6.2833,81.2833
72a9ff8989af6799,la goulette,city,false,false,true,18745,northern tunisia,25116,36.8167,10.3000
34e74b47cd842c87,fagersta,city,false,false,true,125130,västmanland,37762,60.00414,15.79062
93bb1c0d3e381fb7,eastern ethiopia,region,false,true,false,170045,ethiopia,11174,7.4387305,44.2968750
35a962c4b4e7b387,fairmont (minnesota),city,false,false,true,11345,southern minnesota,33576,43.65222,-94.46111
87b3d9ec050533f7,skidaway island,city,false,false,true,32991,coastal georgia,7822,31.927500,-81.042500
4c90d3547070097a,vienna/outer west,district,false,false,false,37981,vienna,37971,48.19653,16.29066
efbd3889c25c652c,szreniawa,city,false,false,true,34992,wielkopolskie,13303,52.316666666667,16.8
d77cb2f578b1ec43,anuradhapura,city,false,false,true,1324,north central province,24888,8.3500,80.3833
ad74c9966669ef86,pachuca,city,false,false,true,26404,hidalgo,14583,20.11667,-98.73333
97463d94840deac5,pardubice,city,false,false,true,26792,east bohemia,10310,50.0386,15.7792
24eb49fe2ff618be,azougi,city,false,false,true,157906,saharan mauritania,30429,20.405278,-13.111111
9bc51d9e955c5292,alma,city,false,false,true,727,central michigan,6530,43.37889,-84.65972
ab1435dc68778a13,salen,city,false,false,true,155846,mull,23432,56.517,-5.947
3fcc8656ca5c132a,bogotá/west,district,false,false,false,122350,bogotá,4149,4.646,-74.155
e3a8c5a139aa4b70,alpbach,city,false,false,true,128250,tyrol,37051,47.39807,11.94334
6415e95936e4d318,douglasville,city,false,false,true,153368,metro atlanta,22106,33.749722,-84.723056
16295a36d575f6a5,roth,city,false,false,true,179100,middle franconia,22248,49.246111,11.091111
8085f19ef684c6fb,burbank (illinois),city,false,false,true,165032,south suburbs (illinois),136779,41.7452,-87.8055
25d3407d595d2852,saint thomas,city,false,false,true,30666,u.s. virgin islands,37430,18.333,-64.9167
0ce7bfd743fbc2b9,nashville,city,false,false,true,23945,central tennessee,6589,36.16223,-86.77434
a8a90e66924d6c55,łukta,city,false,false,true,149842,warmia-masuria,"",53.805278,20.085278
655f90eb3a12da1b,grimsby,city,false,false,true,13452,lincolnshire,19756,53.5595,-0.068
e36f9d20bd783428,devprayag,city,false,false,true,168417,garhwal,12438,30.145,78.599
baf890d55dc3e23c,upper franconia,region,false,true,false,37313,franconia,11966,49.9500,11.5833
fea128b19ac482de,piedmont (north carolina),region,false,true,false,27595,north carolina,24864,35.56,-80.18
7e54b0e4cb4609b2,cairo/gezira,district,false,false,false,5525,cairo,5518,30.0666667,31.2166667
17cdf1f562143307,arad (romania),city,false,false,true,1425,crișana,8528,46.1667,21.3167
a00e7603143cffbc,dalton (ohio),city,false,false,true,8937,wooster area,152704,40.799167,-81.696944
6e691d375a3c04e0,bellefonte,city,false,false,true,3306,pennsylvania wilds,27231,40.914722,-77.774722
6c4db9924bdae0f8,escárcega,city,false,false,true,11095,campeche (state),5721,18.606667,-90.734444
8ae2f10d41eb9db4,ibarra,city,false,false,true,15345,andean highlands (ecuador),1121,0.362778,-78.13
c3a3410fd0d7cbe3,moremi game reserve,park,false,false,false,23000,okavango-chobe,"",-19.1667,23.1667
fcde43898b0f3956,stanley (falkland islands),city,false,false,true,33984,falkland islands,11373,-51.6921,-57.8589
3c1093f9493b0dfc,diving aliwal shoal/north sands,"","","","",9605,diving aliwal shoal,9601,-30.22697,30.82742
8ed1873fc066ae22,shaanxi,region,false,true,false,32298,northwest china,25277,35.6,108.4
83376aa61aa40270,ratnapura,city,false,false,true,133348,sabaragamuwa,30356,6.6667,80.4000
6972b5647a60d7ac,pagar alam,city,false,false,true,175393,south sumatra,33726,-4.02,103.25
675403e337fae855,santa catarina,region,false,true,false,31346,south (brazil),33346,-27.8333,-49.8167
5b44c18c474d7a45,lier,city,false,false,true,19657,antwerp (province),1320,51.1333,4.5667
537616c6c961dd87,glowe,city,false,false,true,129106,rügen,29344,54.5696,13.4704
1ebfc0ec4ecd3014,mattanur,city,false,false,true,130595,kannur district,143106,11.93042,75.50380
c3064c0c995c8a8e,ahmedabad,city,false,false,true,357,central gujarat,6483,23.02619,72.57946
da630e116b5a5e84,west glacier,city,false,false,true,39023,northwestern montana,25289,48.5,-113.978611
7dcd72ef2fa50944,jean lafitte,city,false,false,true,187118,jefferson parish,16222,29.7361,-90.1267
2d56ac2bd84ecf2a,kunitachi,city,false,false,true,18461,tokyo (prefecture),36216,35.683333,139.433333
0b7a21740bf17575,northumberland,region,false,true,false,25255,north east england,24937,55.1667,-2.0000
af1bc5f38eb49730,rieti (province),region,false,true,false,29683,lazio,19267,42.408333333333,12.86
27d4b7cb473cab47,saint dié des vosges,city,false,false,true,151222,grand est,158870,48.284,6.957
3ec5b97d6a905be9,stonehaven,city,false,false,true,34337,aberdeenshire,86,56.960,-2.210
fde763ba9e586100,miyakejima,city,false,false,true,22587,izu islands,16000,34.0819,139.5258
6fc5675803805343,westhill,city,false,false,true,39037,aberdeenshire,86,57.154,-2.284
107a75443b75786f,sir bani yas island,park,false,false,false,154261,abu dhabi (emirate),131,24.333333,52.633333
3fc5231c7590729a,i̇negöl,city,false,false,true,195768,eastern marmara,10391,40.080,29.510
01eb34eb2b65b12b,xindian,city,false,false,true,39818,new taipei,24392,24.9500,121.5333
bc5fdba7b7d0f9d5,brunei,country,true,false,false,4894,southeast asia,33447,4.48059,114.74533
62022b2ac175aa6a,new orleans/central city,district,false,false,false,24322,new orleans,24313,29.941389,-90.086944
163c2313815c1370,yingge,city,false,false,true,40072,new taipei,24392,24.9500,121.4500
e94700511a4b9224,bryan (ohio),city,false,false,true,169047,northwest ohio,25312,41.472778,-84.551944
a623df9065df4825,torre vado,city,false,false,true,166589,lecce (province),19334,39.83362,18.27448
1b8acf299b812102,la trinité,city,false,false,true,130192,alpes-maritimes,"",43.75,7.316667
11f74b2d3718eaea,umu nneochi,city,false,false,true,190195,abia state,189741,5.9545,7.4165
2ac724a752393dc4,sud sardegna,region,false,true,false,160948,sardinia,31617,39.15,8.516667
82f4766b8df205b1,greentown (indiana),city,false,false,true,130684,central indiana,6500,40.48,-85.96
4323e78f4a410fa1,qiandaohu,city,false,false,true,28873,zhejiang,40371,29.6000,119.0333
6672289c4aea4f7c,darłowo,city,false,false,true,9008,zachodniopomorskie,39114,54.416666666667,16.416666666667
4a774f3ead3fd2aa,county cavan,region,false,true,false,8392,northwest ireland and lakelands,25307,53.91667,-7.25
c0bbcad0e10f15a6,montabaur,city,false,false,true,165817,north-east rhineland-palatinate,"",50.4375,7.825833
6967be4dd4a19ace,alampur (telangana),city,false,false,true,507,telangana,35519,15.887,78.131
f0112838c5c5df13,boone (iowa),city,false,false,true,4299,central iowa,6503,42.061111,-93.886111
6ce539852d8dfce5,sydney/sydney olympic park,district,false,false,false,34928,sydney,34839,-33.8449,151.0709
9035e4fa59559c07,yarm,city,false,false,true,39968,north yorkshire,25327,54.505,-1.348
8f9621a40744d0d3,guaramiranga,city,false,false,true,13572,ceará,6352,-4.2500,-38.9333
e8be77f1df03eecc,yagen valley,city,false,false,true,39873,shimokita peninsula,32547,41.385833,141.052778
e2d6dd2fa96b38ed,goring and streatley,city,false,false,true,13021,berkshire,3507,51.52255,-1.13734
bfcb769828171b8f,lewis and clark national historical park,park,false,false,false,185843,pacific northwest,26424,46.133611,-123.8775
d8bec2b5a41ae87f,el cuco,city,false,false,true,10757,eastern el salvador,10365,13.17,-88.11
2ecd6f5791808fa1,bandarawela,city,false,false,true,2562,uva,37462,6.8333,80.9833
7df4bdba075c3a84,limbang,city,false,false,true,19708,sarawak,31616,4.7500,115.0000
e472810b097d9833,buchholz in der nordheide,city,false,false,true,4940,lüneburg heath,19286,53.3333,9.8667
